title,artist,album,isrc,isFound
Unconscious Melody,Viet Cong,"""Cassette""",QMV8L1418902,1
Smile,Deity Guns,A recollection,FR24Q0937008,1
One Day,UGK,Ridin' Dirty,USJI10300107,1
When You Die,MGMT,Little Dark Age,USSM11707036,1
Ride On / Right On,Phosphorescent,Muchacho,USJ5G1305003,1
"Take Me Home, Country Roads",John Denver,"The John Denver Collection, Vol 1: Take Me Home Country Roads",USA370529726,1
"Somewhere in the Mountains, Somewhere in New York",The Tallest Man On Earth,When The Bird Sees The Solid Ground,GBKPL1803395,1
Hood Opera,"Azizi Gibson, Hippie Sabotage",Hentai,TCADN1852505,1
Ride Wit Me (feat. Chief Keef),"Robb Bank$, Chief Keef",Molly World,USUYG1186417,1
Elephants,Them Crooked Vultures,Them Crooked Vultures,USRW30900007,1
Fish on the Sand,Allah-Las,Covers #1,QMV8L1724201,1
Rosebud,U.S. Girls,In a Poem Unlimited,GBAFL1700328,1
Monday to Monday,Roy Woods,Say Less,USWB11702251,1
Same Bitches (feat. G-Eazy & YG),Post Malone,beerbongs & bentleys,USUM71805174,1
You Don't Know,Leon Bridges,Good Thing,USSM11800497,1
Nothing Left Inside,Black Flag,My War,USA370538487,1
Shoota (feat. Lil Uzi Vert),Playboi Carti,Die Lit,USUM71804149,1
Tony Tone,A$AP Rocky,TESTING,USRC11801924,1
B-Town,Roy Woods,Say Less,USWB11702263,1
Ocean of Tears,Caroline Polachek,Pang,USSM11902941,1
Dear To Me,Electric Guest,Dear To Me,USUM71614151,1
400 Years,CYNE,Time Being (Deluxe Edition),DEQ121748999,1
A Christmas Fucking Miracle,Run The Jewels,Run the Jewels,QM8RL1400013,1
DAWG,"City Morgue, ZillaKami, SOSMULA",DAWG,USUM71913667,1
Carpoolin',SOB X RBE,Gangin,USUYG1181929,1
Lifestyle,SOB X RBE,GANGIN,USUYG1181932,1
Musty,Shoreline Mafia,ShorelineDoThatShit,USAT21802118,1
Drowning,Clams Casino,Rainforest,GBCW31200034,1
Treetop,Clams Casino,Rainforest,GBCW31200032,1
Witness,"Clams Casino, Lil B",Witness,USSM11601832,1
Gorilla,Clams Casino,Rainforest,GBCW31200035,1
4 Gold Chains - (feat. Clams Casino),"Lil Peep, Clams Casino",4 Gold Chains (feat. Clams Casino),USQX91801033,1
Benz Truck (гелик),Lil Peep,Benz Truck (гелик),UKELY1700026,1
Save That Shit,Lil Peep,"Come Over When You're Sober, Pt. 1",UKELY1700052,1
Lord Forgive Me,21 Savage,Slaughter King,QZ45A1600001,1
Mind Yo Business,21 Savage,Slaughter King,QZ45A1600006,1
Ocean Drive,21 Savage Metro Boomin,Savage Mode,QZ45A1600047,1
Savage Mode,21 Savage Metro Boomin,Savage Mode,QZ45A1600042,1
X (feat. Future),21 Savage Metro Boomin,Savage Mode,QZ45A1600041,1
rockstar (feat. 21 Savage),Post Malone,beerbongs & bentleys,USUM71710087,1
Bulls**t (feat. 21 Savage),Dae Dae,The DefAnition,QMCE31600775,1
Television,Idles,Joy as an Act of Resistance,USBQU1800057,1
Samaritans,IDLES,Joy as an Act of Resistance.,USBQU1800063,1
Danny Nedelko,Idles,Joy as an Act of Resistance,USBQU1800058,1
Not Dead Yet,Jakey,Not Dead Yet,USHM81920790,1
Ransom,Lil Tecca,Ransom - Single,QZ85M1940160,1
Shawshank (feat. Tate Kobang),Denzel Curry,Shawshank (feat. Tate Kobang) - Single,USC4R1902758,1
Bourée,Jethro Tull,"Repeat - The Best of Jethro Tull, Vol. II",GBAYK6900009,1
Locomotive Breath,Jethro Tull,50th Anniversary Collection,GBAYK7100010,1
North Sea Oil (2004 Remaster),Jethro Tull,Stormwatch,GBAYK0300085,1
Special Helmet,Viagra Boys,Just Like You,SE5AJ1600465,1
Up All Night,Viagra Boys,Just Like You,SE5AJ1600464,1
Frogstrap,Viagra Boys,Street Worms,SE5AJ1600459,1
Shrimp Shack,Viagra Boys,Street Worms,SE5AJ1600458,1
"1Train (feat. Kendrick Lamar, Joey Bada$$, Yelawolf, Danny Brown, Action Bronson & Big K.R.I.T.)",A$AP Rocky,LONG.LIVE.A$AP (Deluxe Version),USRC11201455,1
LEVANDE LEGEND,Z.E,MER ÄN RAP,SE6A91991930,1
Scooby Doo's Dröm,"Snövit, wifi24k",KOBRA,SE6A91916024,1
Flash Bang,Fukkit  Dutchman,Scratch Paper - EP,QZDA61820023,1
Dreamland,Dale Dan Tony,Dreamland,QM6MZ1942117,1
IGOR'S THEME,"Tyler, The Creator",IGOR,USQX91901165,1
Mindstate [Deluxe Edition],Cunninlynguists,Will Rap for Food [Deluxe Edition],TCABH1269203,1
The Light,Cunninlynguists,A Piece of Strange,USEQ50610416,1
What'll You Do?,Cunninlynguists,A Piece of Strange,USEQ50610415,1
Mic Like a Memory [Deluxe Edition] (feat. Kory Calico),Cunninlynguists,Will Rap for Food [Deluxe Edition],TCABH1268812,1
Halfanimal [Deluxe Edition],Cunninlynguists,Will Rap for Food [Deluxe Edition],TCABH1268903,1
Gone (feat. Trizz),"Cunninlynguists, Trizz",Rose Azura Njano,USZEG1600762,1
Dreams F. Tunji & B.J. The Chicago Kid,Cunninlynguists,Oneirology,TCAAW1158480,1
The Gates,Cunninlynguists,A Piece of Strange,USEQ50610411,1
SAYONARA,Aries,WELCOME HOME,QZ85M1800670,1
HOME,Aries,WELCOME HOME,QZES61933059,1
Goodbyes (feat. Young Thug),Post Malone,Goodbyes (feat. Young Thug) - Single,USUM71912330,1
Push It,Kevin Gates,I'm Him,USAT21903589,1
Jesus Is the One (I Got Depression),Zack Fox Kenny Beats,Jesus Is the One (I Got Depression) - Single,USUYG1259076,1
Square Up,"Zack Fox, Kenny Beats",Square Up,USUYG1220776,1
What Difference Does It Make? (John Peel session 5/18/83),The Smiths,Hatful Of Hollow,GBCAD1000134,1
Why Don't You Find Out For Yourself (2014 - Remaster),Morrissey,Vauxhall And I (20th Anniversary Definitive Master),GBAYE1400243,1
There Is a Light That Never Goes Out - 2011 Remaster,The Smiths,Complete,GBCRL1100054,1
Panic - 2011 Remaster,The Smiths,Louder Than Bombs,GBCRL1100073,1
"Chemical Burns (feat. Eyedea, Lotte Kestner)",Sadistik,Ultraviolet,USQY51492927,1
In Heaven,"Sadistik, Kno",Phantom Limbs [Deluxe Edition],TCACH1583687,1
Ashes to Ashley (feat. Mac Lethal),Sadistik,The Balancing Act,TCABU1475623,1
Shut 'Em Down (feat. DMX),Onyx,Shut 'Em Down,USDJ29800691,1
Every Season,Cousin Stizz,Monda,USRC11601516,1
Always,SOB X RBE,GANGIN,USUYG1181937,1
Sverige Vet,"Z.E, Jiggz",Sverige Vet,SE6A91814333,1
Sanguine Paradise,Lil Uzi Vert,Sanguine Paradise - Single,USAT21902376,1
Kids,Rich Brian,The Sailor,ZZOPM1901099,1
Belaire Not Slat,Retch Gu Mitch,GuWiiMoney,USLD91720058,1
76-8 (feat.2kz),"RetcH, Gu Mitch",GuWiiMoney,USLD91720062,1
Toronto,KEY! Kenny Beats,777,USLD91713832,1
Love On Ice,"KEY, Kenny Beats",777,USLD91713830,1
Demolition 1 + 2,KEY!  Kenny Beats,777,USLD91713822,1
Time Of My Life,"KEY, DRAM, Kenny Beats",Time Of My Life,USLD91715928,1
Famous,KEY!  Kenny Beats,777,USLD91713827,1
It Gets Better,"KEY!, Kenny Beats",777,USLD91713828,1
Cable Guy (feat. Jay Critch),"KEY!, Kenny Beats, Jay Critch",777 Deluxe,USLD91716422,1
Whuss the Deal,Shoreline Mafia,ShorelineDoThatShit,USAT21802108,1
Hate Me,Ellie Goulding Juice WRLD,Hate Me - Single,GBUM71902944,1
The Past Is A Grotesque Animal,of Montreal,"Hissing Fauna, Are You The Destroyer?",US3R40612407,1
Never Fight a Man with a Perm,Idles,Joy as an Act of Resistance.,USBQU1800062,1
Rapapapa (feat. RZA),Rich Brian,The Sailor,ZZOPM1901098,1
Amnesia,Freddie Gibbs,You Only Live 2wice,USUYG1132581,1
Prima Donna,Vince Staples,Prima Donna,USUM71606194,1
"Left Hand (feat. The Underachievers, Kirk Knight, Nyck Caution & CJ Fly)","Beast Coast, Joey Bada$$, Flatbush Zombies, The Underachievers, Kirk Knight, Nyck Caution, CJ Fly",Escape From New York,USSM11901473,1
Oh Shit!!!,Injury Reserve,Floss,TCACU1608286,1
CrasH,ScHoolboy Q,CrasH Talk,USUM71905836,1
Imported Goods,Action Bronson,Imported Goods - Single,TCAAR1028860,1
New World Order,Flatbush Zombies,New World Order - Single,QZ2D51800066,1
Death Row,Freddie Gibbs,Freddie,USUYG1204471,1
Strapped,A$AP Twelvyy,12,USRC11701390,1
Doubted Me,Cousin Stizz,One Night Only,USRC11701659,1
Roaches,Maxo Kream,Punken,USUYG1173549,1
The Games We Play,Pusha T,DAYTONA,USUM71807353,1
Thuggin’,Various Interprets,Piñata,US2S71422008,1
Money Trees Deuce (feat. Lance Skiiiwalker),Jay Rock,90059,TCACH1591456,1
Free Lunch,Isaiah Rashad,The Sun's Tirade,TCACR1649829,1
Numb Numb Juice,ScHoolboy Q,CrasH Talk,USUM71901066,1
Trade-Off,Flatbush Zombies,3001: A Laced Odyssey,QZ2D51600008,1
ROCKABYE BABY (feat. ScHoolboy Q),Joey Bada$$,ALL-AMERIKKKAN BADA$$,QMKSC1700045,1
This Life,Denzel Curry,Imperial,USC4R1602012,1
Seven Rings,Future,EVOL,USSM11600554,1
Lie to Me,Future,EVOL,USSM11600555,1
Program,Future,EVOL,USSM11600556,1
Low Life (feat. The Weeknd),Future,EVOL,USSM11600557,1
Fly Shit Only,Future,EVOL,USSM11600558,1
Enjoy the Silence,Depeche Mode,The Singles 86-98,GBAJH9800146,1
Last Kiss,Pearl Jam,Last Kiss - Single,USSM19805513,1
Lonely Day,System Of A Down,Hypnotize,USSM10505340,1
Hearts Burst into Fire,Bullet for My Valentine,Scream Aim Fire,GBHQD0700048,1
Dear God,Avenged Sevenfold,Avenged Sevenfold,USWB10704001,1
We Are Broken,Paramore,RIOT!,USAT20702607,1
Forever Angel,Axel Rudi Pell,Kings And Queens,DEA450303900,1
You Better Die Young,Nomy,Song Or Suicide,SEYOK0902510,1
Brandon Lee,The 69 Eyes,Framed In Blood: The Very Blessed Of The 69 Eyes,FIUNG0000021,1
Never Say Die,The 69 Eyes,Angels,FIEVG0600035,1
If I Could Fly,Helloween,The Dark Ride / Rabbit Don't Come Easy,DED830055106,1
Jack Of Diamonds,Sonic Syndicate,Love And Other Disasters,DED830800440,1
Today,The Smashing Pumpkins,(Rotten Apples) The Smashing Pumpkins Greatest Hits,USVI29300027,1
1979,Smashing Pumpkins,Mellon Collie and the Infinite Sadness (Remastered),USVI21200910,1
The Quiet Place – edit,In Flames,Soundtrack To Your Escape (Re-issue 2014),DED830402041,1
Dying in Your Arms,Trivium,Ascendancy,NLA320480976,1
Master of Puppets,Trivium,Roadrunner Undercover,NLA320681810,1
Fly Away,Lenny Kravitz,Greatest Hits,USVI29800169,1
Fire,Kids See Ghosts,Kids See Ghosts,USUM71808244,1
4th Dimension,Kids See Ghosts,Kids See Ghosts,USUM71808236,1
"Freeee (Ghost Town, Pt. 2) [feat. Ty Dolla $ign]",KIDS SEE GHOSTS,KIDS SEE GHOSTS,USUM71808248,1
Bodybag,Germ,Bodybag,TCADN1898124,1
(How Could Anybody) Feel at Home,Open Mike Eagle,Brick Body Kids Still Daydream,QM6N21748178,1
Body,Danger Incorporated,World Wide Web - EP,UST8K1694271,1
Metallic Taste,Show Me the Body,Body War,USC4R1601947,1
Thunder Man,Xavier Wulf,Blood Shore Season 2,USUYG1145431,1
Psycho Pass,Xavier Wulf,Blood Shore Season 2,USUYG1145439,1
1st Summer Night,Xavier Wulf,Project X,USUYG1145442,1
Wulf of Akina,Xavier Wulf,Project X,USUYG1145443,1
Brandon Lee,The 69 Eyes,Framed In Blood: The Very Blessed Of The 69 Eyes,FIUNG0000021,1
Cash Maniac [Cazh Man1Ac],Denzel Curry,TA13OO,USC4R1802450,1
Renee,Lost Boyz,Don't Be A Menace To South Central While Drinking Your Juice In The Hood (Original Motion Picture Soundtrack),USUR10001538,1
Beat City,20/20,Look Out! (Expanded Edition),USSM11203157,1
Going Off,Lil Skies,Going Off - Single,USAT21904193,1
Real Ties,Lil Skies,Real Ties - Single,USAT21900621,1
Tight SWAT,Show Me the Body,Body War,USC4R1601943,1
Body War,Show Me the Body,Body War,USC4R1601942,1
Big Body (feat. Tha Dogg Pound),ScHoolboy Q,Blank Face LP,USUM71605651,1
Coke and White Bitches,A$AP Mob,"Hip Hop Early, Vol. 14",USA561307617,1
Psychic Gibbon,Younger Brother,The Last Days Of Gravity,GBBMP0700244,1
Minnesota,"Lil Yachty, Quavo, Skippa Da Flippa, Young Thug",Lil Boat,QM8DG1600316,1
Wat U Mean (feat. Lil Yachty) - Remix,Dae Dae,Wat U Mean (feat. Lil Yachty) [Remix],QMCE31600642,1
Kingdom Nevercome,Dark Age,Acedia,DEU600902691,1
House,The Psychedelic Furs,Book of Days,USSM10503305,1
John 3:16,DJ Muggs,Muggs Presents... The Soul Assassins Chapter I,USSM19604354,1
Love Don't Live Here No More,"Ghostface Killah, Kandace Springs",36 Seasons,USTB11400472,1
Need a Lighter (feat. 21 Savage),Lightshow,Life Sentence 3,USLD90816748,1
Still Serving,21 Savage / Metro Boomin / Offset,Without Warning,QZ45A1700070,1
No Heart,21 Savage Metro Boomin,Savage Mode,QZ45A1600040,1
Feel It,21 Savage / Metro Boomin,Savage Mode,QZ45A1600046,1
Skrrt Skrrt,21 Savage,The Slaughter Tape,QZ45A1600025,1
Dip Dip,21 Savage,Slaughter King,QZ45A1600008,1
Red Opps,21 Savage,Red Opps - Single,QZ45A1600020,1
Lakes.,Triple One,The Libertine.,TCACY1764627,1
6 Speed.,Triple One,The Libertine.,TCACY1764623,1
Blongos,Triple One,The Naughty Corner,TCADO1808530,1
Tarlo,Triple One,The Naughty Corner,TCADO1808531,1
Bobby Sox,Triple One,The Naughty Corner,TCADO1808540,1
Super Massive Attack,Triple One,The Naughty Corner,TCADO1808541,1
Libertine.,Triple One,The Libertine.,TCACY1764625,1
Overflow,Triple One,Overflow,TCACX1744540,1
Latex,Triple One,The Naughty Corner,TCADO1808538,1
"100 Bands (feat. Quavo, YG & Meek Mill)",Mustard,Perfect Ten,USUM71911799,1
America,Bekon,Get With The Times,GBWWP1703442,1
Appreciation Remix (f. Cashmere The Pro) [Deluxe Edition],Cunninlynguists,Southernunderground [Deluxe Edition],USTCD1009241,1
The Woman with the Tattooed Hands,Atmosphere,Lucy Ford: The Atmosphere EP's,USBWK0500035,1
Don't Turn The Lights On,Chromeo,Business Casual,USAT21001137,1
Needy Girl,Chromeo,She's In Control,USAT20303664,1
Old 45's,Chromeo,White Women,USAT21400504,1
First Person,CYNE,Time Being (Deluxe Edition),DEQ121748990,1
Black Moon,Screaming Females,All at Once,USA2B1702878,1
Den tunna tråden,Peter LeMarc,Den tunna tråden,SEBGA1602561,1
Gilded Lamp of the Cosmos - Remastered,Ultimate Spinach,Ultimate Spinach - Behold & See - Original Mono Mix - 2,QMBZ91566123,1
I'm Scum,IDLES,Joy as an Act of Resistance.,USBQU1800053,1
Please - Zola Jesus Remix,"Blanck Mass, Zola Jesus",World Eater Re-Voxed,US5NR1820301,1
Finale,Belgian Radio and Television Philharmonic Orchestra,STRAVINSKY: Firebird (The) / The Rite of Spring,HKI199634507,1
64 Gigabit Mario Epic,8 Bit Weapon,MeanTime EP (Internet Edition),USL4Q0727474,1
My Corner,Raekwon,The Wild,USUYG1128544,1
Skull,Clams Casino,32 Levels (Deluxe),USSM11601833,1
LMK_WHAT’S REALLY GOOD REMIX_ FEAT_PRINCESS NOKIA_JUNGLEPUSSY_CUPCAKKE_MS. BOOGIE_100 BPM,Kelela,LMK_WHAT’S REALLY GOOD REMIX_ FEAT_PRINCESS NOKIA_JUNGLEPUSSY_CUPCAKKE_MS. BOOGIE_100 BPM,GBBPW1800147,1
WASTE,BROCKHAMPTON,SATURATION,USUYG1144821,1
Bandito,Twenty One Pilots,Trench,USAT21810692,1
Just,Ka,Honor Killed the Samurai,TCACQ1683135,1
Flicker,Atmosphere,Southsiders,USBWK1400012,1
Silent Ocean,Fabrizio Paterlini,Winter Stories,ITLSK1800053,1
People Get Ready,Jeff Beck,Best Of Beck,USSM10021007,1
Out There,Project Pat,Ghetty Green,USASN1100023,1
Holy Water,Struggle Jennings,The Widow's Son,US7VG1924576,1
Wet Dreams,Mando Diao,Ælita,SEYBD1300113,1
Deeper (feat. Chris Travis),Smug Mang,Smugga Mang La Flare,TCACC1425770,1
Who Dat?,Terror Reid,Who Dat?,TCADA1785245,1
From the D to the A (feat. Lil Yachty),Tee Grizzley,From the D to the A (feat. Lil Yachty) - Single,QMCE31700982,1
Alexys,Freddie Gibbs,You Only Live 2wice,USUYG1132578,1
Moon Shot,The Underachievers,Evermore - The Art of Duality,QMEU31507747,1
100 Degrees,Rich Brian,The Sailor,ZZOPM1901101,1
Friend Of Lindy Morrison,"Kirin J Callinan, Weyes Blood",Bravado,AUUM71700059,1
Trillmatic,A$AP Mob,Trillmatic,USRC11302067,1
Tapatio,Curren$y/Freddie Gibbs/The Alchemist,Fetti,USUYG1224367,1
Ain't Gonna Let Nobody Turn You Round,The Freedom Singers,Sing For Freedom: The Story of the Civil Rights Movement Through Its Songs,USSF19003206,1
I'm Not Listening,"Rumpistol, Red Baron",Project Mooncircle 10th Anniversary Compilation,DEQ121214786,1
Hands,Father,Hands - Single,FRIDO1607890,1
Big White Cups (Trippy Monotone),SpaceGhostPurrp,IntoXXXicated,TCABX1426858,1
ASMR,21 Savage,i am > i was,QZ45A1700092,1
Cadillactica,Big K.R.I.T.,Cadillactica (Deluxe),USUM71414570,1
Trauermarsch,Wiener Philharmonic Orchestra,Richard Wagner : Der Ring des Nibelungen,GBF071240346,1
No Worries,Rich Brian,The Sailor,ZZOPM1901102,1
I'm Not Done,Fever Ray,I'm Not Done (Still Not Done Mix),SEWCE1900001,1
Maggie's Farm,Bob Dylan,The Essential Bob Dylan,USSM19922511,1
I Wish,Hayley Kiyoko,I'm Too Sensitive For This Shit - EP,USAT21903645,1
Stay High,Brittany Howard,Jaime,USATO1900063,1
Vampire Heart,HIM,Dark Light,USWB10503874,1
"Requiem, Op. 48: IV. Pie Jesu","Gabriel Fauré, Lisa Beckley, Oxford Camerata, Jeremy Summerly",Exsultate jubilate: Dix siècles de musique sacrée,FR47Q0101540,1
"Comptine d'un autre été, l'après-midi",Yann Tiersen,Amelie from Montmartre (Original Soundtrack),FR91U0100002,1
Gucci Racks,Goth Money,Trillionaires,USY1R1580801,1
Intro,"Mustard, 1takejay",Perfect Ten,USUM71911802,1
Miracle Man,Oliver Tree,Ugly Is Beautiful,USAT21903365,1
Off Da Zoinkys,J.I.D,DiCaprio 2,USUM71816015,1
Like Really (Live),"Oddisee, Good Compny",Like Really (Live),QM7281736949,1
God's Plan,Drake,Scorpion,USCM51800004,1
Negative Energy,Trippie Redd,A Love Letter To You 3,QMEU31819737,1
Dna.,Kendrick Lamar,Best of 2017 Hip Hop,USUM71703079,1
Almost Had to Start a Fight/In and Out of Patience,Parquet Courts,Wide Awake!,GBCVZ1700223,1
From The Edge Of The Deep Green Sea,The Cure,Wish,GBF069290004,1
Lullaby (Remastered),The Cure,Disintegration (Deluxe Edition),GBUM71000213,1
Blue Monday (2016 Remaster),New Order,Singles (2016 Remaster),GBAAP1500066,1
Beam,Chris Travis,WATERSZN,TCADI1756816,1
Capitalized,Big Ups,Before a Million Universes,QMBZ91560901,1
Si Tú Supieras Compañero,ROSALÍA,Los Ángeles,ES5701601329,1
Then Came the Last Days of May,Blue Öyster Cult,Blue Öyster Cult,USSM19917730,1
Déjà Vu,"Crosby, Stills, Nash, Young",Déjà Vu,USAT20901934,1
Tuesday (feat. Danelle Sandoval),Burak Yeter,Tuesday (feat. Danelle Sandoval),GBKQU1650147,1
The Sailor,Rich Brian,The Sailor,ZZOPM1901097,1
I THINK,"Tyler, The Creator",IGOR,USQX91901112,1
RiRi,Young Thug,JEFFERY,USAT21602479,1
Colossus,Idles,Joy as an Act of Resistance.,USBQU1800052,1
Reminder,The Weeknd,Starboy,USUG11600998,1
Polo Socks,Oliver Francis,Polo Socks - Single,TCACW1763399,1
Politics of Love,Alex Cameron,Forced Witness,US38W1733610,1
Simba,EARTHGANG,Strays With Rabies,USUYG1082904,1
Dollar,Electric Guest,Kin,USAT21903588,1
Wish,Denzel Curry,Zuu,USC4R1902705,1
Mean Old World,"Eric Clapton, Duane Allman",An Anthology,USA027200220,1
Copper in the Slots,Street Sects,End Position,USA2B1600514,1
Gone With,Charli XCX,Charli,GBAHS1900779,1
My Choppa Hate N****s,21 Savage Metro Boomin,Without Warning,QZ45A1700065,1
The Blackest Balloon|The13Laczwst 13Alloon,Denzel Curry,TA13OO,USC4R1802456,1
Sunrain,Ashra,New Age Of Earth,GBAAA7700153,1
Mattress Remix,A$AP Ferg,Still Striving,USRC11701774,1
I Don't Like,Chief Keef,Finally Rich,USUM71207543,1
Ocean Size,Jane's Addiction,Nothing's Shocking,USWB18800019,1
Le Renard Bleu,"Midori Takada, Lafawndah",Le Renard Bleu,DEG931850851,1
I'm On Fire - Live,Heather Nova,Wonderlust,GBBLK0000048,1
Someone New,"Eskobar, Heather Nova",Lifestyle2 - Acoustic Vol 1 (Budget Version),SEBPA0100400,1
A Winter Night in Boston,Damien Escobar,Boundless,QMEU31706161,1
Cold Night,Eskobar,A Thousand Last Chances,SEBPA0400005,1
Maximize - Original Mix,Housequake,Fifty Dance Anthems,NLBV21300122,1
Midas (feat. Holly Walker),"Maribou State, Holly Walker","Saint-Germain-Des-Prés Café, Vol. 17 : The Best Electronic, Lounge, Trip-Hop & Hip-Hop Playlist from Paris",GBCFB1500105,1
Forever's Gone,DRAMA,Gallows,TCACT1677400,1
Django Jane,Janelle Monáe,Dirty Computer,USAT21800746,1
Screwed (feat. Zoë Kravitz),Janelle Monae,Dirty Computer,USAT21800754,1
Love Is My Drug,John ME,Love Is My Drug,SEBGA0800251,1
Mile High (feat. Travis Scott & Metro Boomin),James Blake,Assume Form,GBUM71807985,1
STOP TRYING TO BE GOD,Travis Scott,ASTROWORLD,USSM11806662,1
SICKO MODE,Travis Scott,ASTROWORLD,USSM11806660,1
Antidote,Travis Scott,Rodeo (Expanded Edition),USSM11505661,1
Numb / Encore,JAY-Z  LINKIN PARK,Collision Course - EP,USWB10403681,1
Ensueno - Morning mix,Vibrasphere,Lungs Of Life,USQY50825946,1
Runnin',The Pharcyde,Labcabincalifornia,USA370507659,1
Work,Gang Starr,Moment Of Truth,USVI29800538,1
Beams,Shlohmo,Dark Red,USMTD1505897,1
The End,Shlohmo,The End,QMR6U1800062,1
Drug Dealers Anonymous,Pusha T,Drug Dealers Anonymous,USUM71605133,1
Hood Pope,A$AP Ferg,Trap Lord,USRC11301080,1
Rocks,BONES,paidprogramming2,CA5KR1568028,1
TheCurseOfTheGhost,BONES,paidprogramming2,CA5KR1568029,1
Hdmi,BONES,Rotten,CA5KR1567859,1
Oxygen,BONES,NoRedeemingQualities,CA5KR1568109,1
RedRover,BONES,UnderTheWillowTree,USUYG1253149,1
Titanium,BONES,UnderTheWillowTree,USUYG1253150,1
Holland,BONES,UnderTheWillowTree,USUYG1253151,1
ChokeHold,BONES,UnderTheWillowTree,USUYG1253152,1
KnuckleSandwich,BONES,UnderTheWillowTree,USUYG1253153,1
Eiffel65,BONES,UnderTheWillowTree,USUYG1253154,1
LooseScrew,BONES Eddy Baker,SparrowsCreek,USUYG1240572,1
Lysol,"BONES, Eddy Baker",SparrowsCreek,USUYG1240573,1
DarknessFalls,"BONES, Eddy Baker",SparrowsCreek,USUYG1240574,1
ShineBox,"BONES, Eddy Baker",SparrowsCreek,USUYG1240575,1
C4,"BONES, Eddy Baker",SparrowsCreek,USUYG1240577,1
SaloonDoors,"BONES, Eddy Baker",SparrowsCreek,USUYG1240578,1
KeepItInTheFamily,"BONES, Eddy Baker",SparrowsCreek,USUYG1240579,1
TheMomentIMetTrueFear,BONES,TheManInTheRadiator,USUYG1225481,1
WatchingPaintDry,BONES,TheManInTheRadiator,USUYG1225482,1
NotOnMyWatch,BONES,TheManInTheRadiator,USUYG1225483,1
ThisGameIsRigged,BONES,TheManInTheRadiator,USUYG1225484,1
TellMeSomethingIDontKnow (feat. Andy Hull),"BONES, Andy Hull",TheManInTheRadiator,USUYG1225485,1
4x4,BONES,TheManInTheRadiator,USUYG1225486,1
BlastZone (ЗонаПоражения),BONES,CARCASS,CA5KR1707886,1
Tissue (Тишью),BONES,CARCASS,CA5KR1707888,1
Branches,BONES,Disgrace,CA5KR1568072,1
SeanPaulWasNeverThereToGimmeTheLight,BONES,NoRedeemingQualities,CA5KR1568111,1
BlackMold,BONES,Paidprogramming2,CA5KR1568041,1
Decomposing,BONES,NoRedeemingQualities,CA5KR1568112,1
"Okay,ButThisIsTheLastTime",BONES,Frayed,CA5KR1567960,1
Iron,BONES,Frayed,CA5KR1567961,1
FirstNightInTheWoods,BONES,Banshee,CA5KR1567932,1
WhereTheTreesMeetTheFreeway,BONES,Skinny,CA5KR1567856,1
SketchersBackToSchoolSale,BONES,Skinny,CA5KR1567857,1
